line_no,en,vi,tr,es
1524,"His nature had developed like a flower, had borne blossoms of scarlet flame.","Sao mà lúc này cậu khác đến thế với thằng bé bẽn lẽn, khiếp hãi mà y từng gặp ở xưởng vẽ của Basil Hallward! Bản tính cậu đã nảy nở tựa một đóa hoa, đã trổ bông rực đỏ.","Kişiliği bir çiçek gibi gelişmiş, kızıl alev tomurcuklar açmıştı.","Había madurado, produciendo flores de fuego escarlata."
1525,"Out of its secret hiding-place had crept his soul, and desire had come to meet it on the way.","Hồn cậu đã lẻn ra khỏi nơi ẩu náu bí mật, và Dục đang trên đường đi gặp nó.","Ruhu, sığındığı gizli yerden çıkmış, arzu da onu yarı yolda karşılamıştı.","Desde su secreto escondite, el alma se le había salido al mundo, y el Deseo había acudido a reunirse con ella por el camino."
1526,“And what do you propose to do?” said Lord Henry at last.,"“Và cậu định làm gì?” huân tước Henry nói, rốt cuộc.","Lord Henry, “Peki, ne yapmayı planlıyorsun?” diye sordu en sonunda.","—Y, ¿qué es lo que te propones hacer? —dijo finalmente lord Henry."
1527,“I want you and Basil to come with me some night and see her act.,“Tôi muốn anh và Basil đi cùng tôi một đêm nào đó để xem nàng diễn.,"“Basil’le bir gece gelin, onun oyununu görün, istiyorum.",—Quiero que Basil y tú vengáis conmigo alguna noche para verla actuar.
1528,I have not the slightest fear of the result.,Tôi không mảy may sợ hãi kết quả.,Zerrece korkum yok bunun sonucundan.,No tengo el menor temor al resultado.
1529,You are certain to acknowledge her genius.,Anh chắc chắn sẽ công nhận thiên tài của nàng.,"Onun üstün yeteneğini kabul edeceksiniz, bu kesin.","Sin duda, reconoceréis su genio."
1530,Then we must get her out of the Jew’s hands.,Sau đó ta phải kéo nàng ra khỏi tay lão Do Thái ấy.,Sonra onu o Yahudi’nin ellerinden kurtarmalıyım.,Luego hemos de arrancarla de las manos de ese viejo judío.
1531,She is bound to him for three years—at least for two years and eight months—from the present time.,Nàng bị trói buộc bởi hợp đồng với lão suốt ba năm — ít nhất là suốt hai năm và tám tháng — từ lúc này.,"Üç yıllık kontratla bağlı ona, yani bugünden sonra iki yıl, sekiz ay.","Está atada a él por tres años, al menos dos años y ocho meses, desde el momento presente."
1532,"I shall have to pay him something, of course.","Tôi sẽ phải trả gì đó cho lão, dĩ nhiên.","Yahudi’ye bir şeyler ödemem gerekecek, doğallıkla.","Tendré que pagarle algo, por supuesto."
1533,"When all that is settled, I shall take a West End theatre and bring her out properly.","Khi mọi chuyện êm xuôi, tôi sẽ thuê nhà hát West End và đưa nàng ra một cách thích đáng.",Bunlar yola girdikten sonra West End’de bir tiyatro tutup Sibyl’i şöyle adam gibi tanıtırım.,"Cuando todo esté arreglado, la traeré a algún teatro del West End y la presentaré como es debido."
1534,She will make the world as mad as she has made me.”,Nàng sẽ làm cả thế giới phát điên như nàng đã làm với tôi.”,"Bütün dünyayı da, tıpkı beni büyülediği gibi büyüleyecektir.",Enloquecerá al mundo como me ha enloquecido a mí.
1535,"“That would be impossible, my dear boy.”","“Chuyện ấy bất khả thi mà, cậu bé của tôi?”","“Olacak şey değil bu, yavrucuğum.","—¡Eso es imposible, amigo mío!"
1536,"“Yes, she will.","“Vâng, nàng sẽ làm được.","“Evet, büyüleyecek.",—Lo hará.
1537,"She has not merely art, consummate art-instinct, in her, but she has personality also; and you have often told me that it is personalities, not principles, that move the age.”","Nàng không chỉ có nghệ thuật, thiên hướng nghệ thuật tuyệt trần, trong mình, mà nàng còn có cá tính nữa; và anh hay bảo tôi rằng chính cá tính chứ không phải nguyên tắc mới là cái chuyển dời thời đại.”","Sibyl’de olan yalnızca sanat yeteneği, kusursuz bir sanatsal içgüdü değil, kişiliği de var. Sen de bana kaç kez demişsindir, çağı etkileyen ilkeler değil kişilerdir, diye.","No sólo hay en ella arte, arte e instinto consumados; también tiene personalidad; y tú me has dicho a menudo que son las personalidades, no los principios, lo que mueve nuestra época."
1538,"“Well, what night shall we go?”","“Thôi được, vậy đêm nào ta sẽ đi?”","“Peki, hangi gece gidiyoruz?",—Bien; ¿qué noche iremos?
1539,“Let me see.,“Để tôi xem.,“Dur bakayım.,—Déjame ver.
1540,To-day is Tuesday.,Hôm nay là thứ Ba. Ta hãy chốt ngày mai nhé.,Bugün salı.,Hoy es martes.
1541,Let us fix to-morrow.,Hôm nay là thứ Ba. Ta hãy chốt ngày mai nhé.,Yarın diyelim.,Quedemos para mañana.
1542,She plays Juliet to-morrow.”,Mai nàng diễn Juliet.”,Sibyl yarın Juliet’i oynuyor.,Mañana interpreta a Julieta.
1543,“All right.,“Được rồi.,“Peki.,—De acuerdo.
1544,The Bristol at eight o’clock; and I will get Basil.”,"Bristol, lúc tám giờ; và tôi sẽ đưa Basil đến.”",Saat sekizde Bristol’de. Ben Basil’i alırım.,En el Bristol alas ocho; yo llevaré a Basil.
1547,We must be there before the curtain rises.,"“Không phải tám giờ, Harry, làm ơn. Sáu rưỡi đi. Ta phải ở đó trước khi rèm lên.",Perde açılmadan orada olmalıyım.,Hemos de estar allí antes de que se levante el telón.
1548,"You must see her in the first act, where she meets Romeo.”","Anh phải thấy nàng trong hồi đầu tiên, khi nàng gặp Romeo.”","İlk perdede görmelisin onu, Romeo’yla karşılaştığı zaman.","Has de verla en el primer acto, cuando conoce a Romeo."
1549,“Half-past six!,“Sáu rưỡi! Giờ gì thế này!,“Altı buçuk ha!,—¡Seis y media!
1550,What an hour!,“Sáu rưỡi! Giờ gì thế này!,Ne tuhaf bir saat!,¡Qué horas!
1551,"It will be like having a meat-tea, or reading an English novel.","Thế thì có khác gì uống trà thịt, hoặc đọc tiểu thuyết Anh. Phải bảy giờ.",Çay yerine et suyu içmek gibi bir şey ya da bir İngiliz romanı okumak.,Sería como tomar una merienda-cena o leer una novela inglesa.
1553,No gentleman dines before seven.,Không có người tử tế nào ăn tối trước bảy giờ cả.,Hiçbir centilmen yediden önce akşam yemeği yemez.,Ningún caballero cena antes de las siete.
1554,Shall you see Basil between this and then?,Cậu sẽ gặp Basil giữa giờ này và giờ sau được chứ? Hay tôi sẽ phải viết cho anh ấy?”,"Sen bu arada Basil’i görecek misin, yoksa ben bir not yazayım mı?",¿He de ver a Basil de aquí a mañana?
1557,I have not laid eyes on him for a week.,“Basil thân mến! Tôi không để mắt đến anh ấy cả tuần nay rồi.,“Sevgili Basil! Onu görmeyeli bir hafta oluyor.,Hace una semana que no le pongo la vista encima.
1558,"It is rather horrid of me, as he has sent me my portrait in the most wonderful frame, specially designed by himself, and, though I am a little jealous of the picture for being a whole month younger than I am, I must admit that I delight in it.","Cũng hơi quá quắt về phía tôi, vì anh ấy đã gửi cho tôi bức chân dung của tôi trong một cái khung tuyệt đẹp, được thiết kế đặc biệt bởi chính anh ấy, và, mặc dù tôi hơi ghen với bức tranh vì được trẻ hơn tôi cả tháng, tôi vẫn phải thừa nhận là tôi thích thú với nó.","Çok ayıp oldu, çünkü bana portremi yolladı, tasarımını kendi yaptığı harika bir çerçeve içinde. Gerçi benden bir ay daha genç diye kıskanıyorum ama itiraf etmeliyim ki bayılıyorum bu portreye.","Me da muchísima vergüenza, porque me ha enviado el cuadro con un magnífico marco, especialmente diseñado por él y, aunque estoy un poco celoso del retrato por ser un mes más joven que yo, debo admitir que me maravilla verlo."
1559,Perhaps you had better write to him.,Có lẽ anh viết cho anh ấy thì hay hơn.,Belki sen yazsan daha iyi olur.,"Quizá sea mejor que le escribas, no quiero estar a solas con él."
1560,I don’t want to see him alone.,Tôi không muốn gặp anh ấy một mình.,Onunla baş başa kalmak istemiyorum.,"Quizá sea mejor que le escribas, no quiero estar a solas con él."
1561,He says things that annoy me.,Anh ấy sẽ nói những điều khiến tôi bực bội.,Hep beni sinirlendirecek şeyler söylüyor: Çok yerinde öğütler veriyor bana.,Dice cosas que me fastidian.
1562,He gives me good advice.”,Anh ấy cứ cho tôi những lời khuyên tốt.”,Hep beni sinirlendirecek şeyler söylüyor: Çok yerinde öğütler veriyor bana.,Se empeña en darme buenos consejos.
1563,Lord Henry smiled.,Huân tước Henry cười.,Lord Henry gülümsedi.,Lord Henry sonrió.
1564,“People are very fond of giving away what they need most themselves.,“Con người rất thích cho đi những gì mà chính họ cần hơn cả.,“İnsanlar ihtiyaç duydukları şeyleri elden çıkarmaya bayılırlar.,—A la gente le encanta regalar lo que más necesita.
1565,It is what I call the depth of generosity.”,Đó là cái mà tôi gọi là tận cùng rộng lượng.,"Cömertliğin en dibi, diyorum ben buna.",Es lo que yo llamo el insondable abismo de la generosidad.
1566,"“Oh, Basil is the best of fellows, but he seems to me to be just a bit of a Philistine.","“Ôi, Basil là người bạn tốt nhất, nhưng với tôi thì anh ấy dường như hơi hủ lậu một chút.","“Yok, Basil dünya iyisi bir adam, ama az buçuk yontulmamış gibi geliyor bana.","—No, no; Basil es la mejor de las personas, pero un tanto prosaico."
1567,"Since I have known you, Harry, I have discovered that.”","Từ khi tôi quen anh, Harry, tôi mới phát hiện ra điều đó.”","Seni tanıdıktan sonra bunun ayırdına vardım, Harry.","Lo he descubierto a raíz de conocerte, Harry."
1568,"“Basil, my dear boy, puts everything that is charming in him into his work.","“Basil, thưa cậu bé thân mến của tôi, đã đưa hết những gì quyến rũ trong anh ấy vào tác phẩm của mình.","“Sevgili çocuk, Basil kişiliğindeki tüm sevimli yönleri uğraşına aktarır.","—Basil, mi querido muchacho, pone en el trabajo todas sus mejores cualidades."
1569,"The consequence is that he has nothing left for life but his prejudices, his principles, and his common sense.","Hậu quả là anh ấy chẳng còn lại gì để sống ngoài định kiến, nguyên tắc, và trí khôn.","Sonuç olarak da yaşamı için kala kala önyargıları, ilkeleri, bir de sağduyusu kalır.","La consecuencia es que para la vida sólo le quedan los prejuicios, los principios y el sentido común."
1570,The only artists I have ever known who are personally delightful are bad artists.,"Các nghệ sỹ duy nhất mà tôi từng biết, những kẻ hết sức thú vị về mặt cá nhân, là những nghệ sỹ tồi.",Benim tanıdığım sanatçılardan gündelik yaşamda sevimli olanlar yalnızca kötü sanatçılardır.,Los únicos artistas encantadores que conozco son malos artistas.
1571,"Good artists exist simply in what they make, and consequently are perfectly uninteresting in what they are.","Nghệ sỹ giỏi sống trọn vẹn trong cái mà họ tạo ra, và vì vậy cho nên họ hoàn toàn không thú vị chút nào trong cái vai đời mà họ phải đóng.","İyi sanatçılar yalnızca ürünlerinde var olurlar, bunun sonucu olarak da kişilikleri silik kalır.","Los buenos sólo existen en lo que hacen y, en consecuencia, carecen por completo de interés como personas."
1572,"A great poet, a really great poet, is the most unpoetical of all creatures.","Một thi nhân vĩ đại, một thi nhân thật sự vĩ đại, là một kẻ thiếu thi vị nhất trong mọi sinh vật.","Büyük şair, gerçekten büyük olan şair, tüm yaratıkların içinde şiirden en uzak olanıdır.","Un gran poeta, un poeta verdaderamente grande, es la menos poética de todas las criaturas."
1573,But inferior poets are absolutely fascinating.,Nhưng các thi nhân kém cỏi lại tuyệt đối quyến rũ.,"Oysa üçüncü, dördüncü sınıf şairler ilginçtirler.",Pero los poetas de poca monta son absolutamente fascinantes.
1574,"The worse their rhymes are, the more picturesque they look.",Thơ họ càng tệ thì trông họ càng xinh.,Şiirleri ne kadar kötüyse görünümleri o kadar çarpıcıdır.,"Cuanto peores son sus rimas, más pintoresco es su aspecto."
1575,The mere fact of having published a book of second-rate sonnets makes a man quite irresistible.,Chỉ mỗi việc xuất bản được một cuốn thơ xô-nê hạng hai cũng đủ biến người ta thành kẻ hấp dẫn đến mức hoàn toàn không thế cưỡng lại được.,İkinci sınıf bir sone kitabı yayınlatmış olmak insanı resmen dayanılmaz yapmaya yeter.,El simple hecho de haber publicado un libro de sonetos de segunda categoría hace a un hombre absolutamente irresistible.
1576,He lives the poetry that he cannot write.,Y sống cái bài thơ mà y không thể viết nổi.,Bu adam yazamadığı şiiri yaşar.,Vive la poesía que es incapaz de escribir.
1577,The others write the poetry that they dare not realize.”,Các thi nhân khác thì viết những bài thơ mà họ không dám hiện thực hóa.”,"Ötekilerse, yani gerçek şairler hayatta gerçekleştirmeyi göze alamadıklarını şiir olarak yazarlar.",Los otros escriben la poesía que no se atreven a poner por obra.
