line_no,en,vi,tr,es
225,"I called to the coachman to come, for it seemed to me that our only chance was to try to break out through the ring and to aid his approach.","Tôi gọi gã xà ích, tôi kêu gã quay về. Tôi thấy dường như cơ hội duy nhất còn lại với mình lúc này là cố sức phá vỡ cái vòng vây ma quái kia để gã có thể quay về.","Gelmesi için arabacıya seslendim, çünkü tek şansımızın halkadan çıkmak ve adamın yanımıza gelmesi için yardım etmekmiş gibi geliyordu.","Yo le grité al cochero que regresara, pues me pareció que nuestra última alternativa era tratar de abrirnos paso a través del círculo, y para ayudarle a su regreso grité y golpeé a un lado de la calesa, esperando que el ruido espantara a los lobos de aquel lado y así él tuviese oportunidad de subir al coche."
226,"I shouted and beat the side of the calèche, hoping by the noise to scare the wolves from that side, so as to give him a chance of reaching the trap.","Vì vậy, tôi càng gào to hơn và đập thùm thụp vào cửa xe với hy vọng sẽ làm cho bầy sói đang rình rập bên cạnh hoảng sợ bỏ đi.","Bağırdım ve çıkan gürültünün, arabacıya düştüğümüz tuzağa ulaşması için şans verecek biçimde o taraftaki kurtları korkutmasını ümit ederek arabanın yan tarafına vurdum.","Yo le grité al cochero que regresara, pues me pareció que nuestra última alternativa era tratar de abrirnos paso a través del círculo, y para ayudarle a su regreso grité y golpeé a un lado de la calesa, esperando que el ruido espantara a los lobos de aquel lado y así él tuviese oportunidad de subir al coche."
227,"How he came there, I know not, but I heard his voice raised in a tone of imperious command, and looking towards the sound, saw him stand in the roadway.","Làm sao gã lại ở đó, tôi không biết, chỉ biết khi nghe thấy giọng nói độc đoán đầy uy lực của gã và nhìn về phía ấy, tôi đã thấy gã đứng ở giữa đường.","Oraya nasıl geldi bilmiyorum, ama arabacının sesinin buyurgan bir tonda yükseldiğini duydum ve sese doğru baktığımda yolda durduğunu gördüm.","Cómo finalmente llegó es cosa que no sé; pero escuché su voz alzarse en un tono de mando imperioso, y mirando hacia el lugar de donde provenía, lo vi parado en medio del camino."
228,"As he swept his long arms, as though brushing aside some impalpable obstacle, the wolves fell back and back further still.","Khi hai cánh tay dài ngoằng của gã điệu bộ vung lên đẩy lùi một chướng ngại vô hình nào đó, bầy sói bỗng lùi dần ra.","Uzun kollarını sanki elle tutulamaz bir engeli kenara itercesine salladığında kurtlar geriye, iyice geriye çekildi.","Agitó los largos brazos como si tratase de apartar un obstáculo impalpable, y los lobos se retiraron, justamente en esos momentos una pesada nube pasó a través de la cara de la luna, de modo que volvimos a sumirnos en la oscuridad."
229,"Just then a heavy cloud passed across the face of the moon, so that we were again in darkness.","Đúng lúc ấy, mặt trăng bị một đám mây đen khổng lồ kéo đến phủ kín hoàn toàn. Bầu trời lại đen kín như bưng.",Tam o sırada ağır bir bulut ayın önüne geçti ve böylece yine karanlığa gömüldük.,"Agitó los largos brazos como si tratase de apartar un obstáculo impalpable, y los lobos se retiraron, justamente en esos momentos una pesada nube pasó a través de la cara de la luna, de modo que volvimos a sumirnos en la oscuridad."
230,"When I could see again the driver was climbing into the calèche, and the wolves had disappeared.","Khi hai mắt đã quen dần với bóng tối, tôi nhận ra gã đàn ông đang leo lên xe, còn bầy sói thì biến sạch đi đằng nào.","Yine görmeye başlayabildiğimde, sürücü arabaya tırmanıyordu ve kurtlar gözden kaybolmuştu.","Cuando pude ver otra vez, el conductor estaba subiendo a la calesa y los lobos habían desaparecido."
231,"This was all so strange and uncanny that a dreadful fear came upon me, and I was afraid to speak or move.","Tất cả diễn ra quái đản và đáng ngại đến nỗi tôi không dám nói, cũng chẳng dám có bất cứ một cử động nào.",Tüm bunlar öyle tuhaf ve öyle tekinsizdi ki üzerime dehşetli bir korku çöktü; konuşmaya ya da hareket etmeye korkuyordum.,"Todo esto fue tan extraño y misterioso que fui sobrecogido por un miedo pánico, y no tuve valor para moverme ni para hablar."
232,"The time seemed interminable as we swept on our way, now in almost complete darkness, for the rolling clouds obscured the moon.","Ánh trăng không xuất hiện trở lại, cuộc hành trình lúc này đối với tôi tưởng chừng sẽ kéo dài đến vô tận.",Yuvarlanarak ilerleyen bulutlar ayı gizlediği için tümden karanlığa gömülen yolumuzda devam ederken zaman geçmek bilmiyordu.,"El tiempo pareció interminable mientras continuamos nuestro camino, ahora en la más completa oscuridad, pues las negras nubes oscurecían la luna."
234,"Suddenly, I became conscious of the fact that the driver was in the act of pulling up the horses in the courtyard of a vast ruined castle, from whose tall black windows came no ray of light, and whose broken battlements showed a jagged line against the moonlit sky.","Trong một tâm trạng mòn mỏi và thất vọng, tôi chợt nhận ra gã xà ích vừa bất ngờ đánh xe vào sân một lâu đài đồ sộ, đổ nát. Những ô cửa sổ cao vút tăm tối không hề lọt ra một tia sáng nào, các lỗ châu mai đen ngòm càng như nổi bật lên trên bầu trời lúc này đang nhợt nhạt ánh trăng: mặt trăng lại một lần nữa xuất hiện lập lờ giữa những đám mây trĩu nặng.","Birdenbire; sürücünün atları yüksek, kara pencerelerinden hiç ışık gelmeyen ve kırık mazgallı siperleri, ayın aydınlattığı gökyüzünün önünde tırtıklı bir hat oluşturan çok büyük ve harap bir şatonun avlusunda durdurmakta olduğu gerçeğinin bilincine vardım.","Repentinamente tuve conciencia de que el conductor estaba deteniendo a los caballos en el patio interior de un inmenso castillo ruinoso en parte, de cuyas altas ventanas negras no salía un sólo rayo de luz, y cuyas quebradas murallas mostraban una línea dentada que destacaba contra el cielo iluminado por la luz de la luna."
236,JONATHAN HARKER’S JOURNAL—continued,Nhật ký của Jonathan Harker (tiếp theo),Jonathan Harker’ın güncesi (devam),II.– DEL DIARIO DE JONATHANHARKER (continuación)
237,"5 May.—I must have been asleep, for certainly if I had been fully awake I must have noticed the approach of such a remarkable place.","• Ngày 5 tháng 5 Có lẽ là tôi đang thiu thiu ngủ, nếu không thì làm sao tôi lại giật mình trước khung cảnh trong tòa lâu đài cổ.",5 Mayıs. - Uyumuş olmalıyım çünkü tam olarak uyanık olsaydım böylesine dikkat çekici bir yere yaklaşıldığını fark etmem gerekirdi.,"5 de mayo. Debo haber estado dormido, pues es seguro que si hubiese estado plenamente despierto habría notado que nos acercábamos a tan extraordinario lugar."
238,"In the gloom the courtyard looked of considerable size, and as several dark ways led from it under great round arches, it perhaps seemed bigger than it really is.","Trong đêm tối, sân lâu đài có vẻ như rộng hơn; vâng, với các lối đi rối rắm và tối tăm dẫn đến các cổng vòm cao vút, dường như mảnh sân còn rộng hơn so với thực tế.","Karanlıkta avlu hatrı sayılır genişlikte görünüyordu ve büyük, yuvarlak kemerlerin altından çok sayıda karanlık yol açıldığı için belki de gerçekte olduğundan büyük görünüyordu.","En la oscuridad, el patio parecía ser de considerable tamaño, y como de él partían varios corredores negros de grandes arcos redondos, quizá parecía ser más grande de lo que era en realidad."
239,I have not yet been able to see it by daylight.,"Chiếc xe ngựa dừng bánh kết thúc một cuộc hành trình đầy ấn tượng, gã xà ích xuống trước đỡ tôi xuống sau.",Avluyu henüz gün ışığında göremedim.,Todavía no he tenido la oportunidad de verlo a la luz del día.
240,"When the calèche stopped, the driver jumped down and held out his hand to assist me to alight.","Chiếc xe ngựa dừng bánh kết thúc một cuộc hành trình đầy ấn tượng, gã xà ích xuống trước đỡ tôi xuống sau.",Araba durduğunda sürücü aşağı atladı ve inmem için yardım etmek üzere elini uzattı.,"Cuando se detuvo la calesa, el cochero saltó y me ofreció la mano para ayudarme a descender."
241,Again I could not but notice his prodigious strength.,Một lần nữa tôi cảm nhận được một sức mạnh ghê gớm từ con người gã.,"Bir kez daha, müthiş gücünü fark etmeden geçemedim.","Una vez más, pude comprobar su prodigiosa fuerza."
242,His hand actually seemed like a steel vice that could have crushed mine if he had chosen.,Bàn tay gã giống như một gọng kìm thép có thể bóp nát tay tôi nếu gã muốn.,"Doğrusu eli, eğer isterse benimkini ezebilecek çelik bir kıskaç gibiydi.",Su mano prácticamente parecía una prensa de acero que hubiera podido estrujar la mía si lo hubiese querido.
243,"Then he took out my traps, and placed them on the ground beside me as I stood close to a great door, old and studded with large iron nails, and set in a projecting doorway of massive stone.","Sau đó, gã đỡ hành lý của tôi đặt xuống đất, gần chỗ tôi đứng, tức là gần ngay một cánh cửa lớn, cũ kỹ, ghim đầy đinh sắt, khuôn cửa được xây bằng các hòn đá tảng.","Sonra, bavullarımı arabadan çıkarttı ve ben eski, demir çiviler çakılı ve görkemli bir taştan yapılma çıkıntılı girişte yer alan büyük kapının yanında dururken, çantaları yanıma, yere koydu.","Luego bajó mis cosas y las colocó en el suelo a mi lado, mientras yo permanecía cerca de la gran puerta, vieja y tachonada de grandes clavos de hierro, acondicionada en un zaguán de piedra maciza."
244,"I could see even in the dim light that the stone was massively carved, but that the carving had been much worn by time and weather.","Dù còn rất tối, song tôi vẫn nhận ra các bức chạm khắc trên tấm đá bị thời gian và mưa gió bào mòn đi rất nhiều.","Loş ışıkta bile taşın heybetli biçimde oymalarla süslendiğini görebiliyordum, fakat zaman ve hava şartlarıyla epeyce yıpranmıştı.","Aun en aquella tenue luz pude ver que la piedra estaba profusamente esculpida, pero que las esculturas habían sido desgastadas por el tiempo y las lluvias."
245,"As I stood, the driver jumped again into his seat and shook the reins; the horses started forward, and trap and all disappeared down one of the dark openings.","Gã đàn ông, sau khi hạ hết hành lý của tôi xuống, lại nhảy tót lên xe, giật cương thúc ngựa ấy mất hút vào một trong những lối nhỏ tối tăm.",Ben ayakta dururken sürücü bir kez daha yerine zıpladı ve dizginleri salladı; atlar yola koyuldu ve arabayla hepsi karanlık kapıların birinde gözden kayboldu.,"Mientras yo permanecía en pie, el cochero saltó otra vez a su asiento y agitó las riendas; los caballos iniciaron la marcha, y desaparecieron debajo de una de aquellas negras aberturas con coche y todo."
