line_no,en,vi,vi_sc_add1,vi_sc_exp,tr,tr_sc_add1,tr_sc_exp,es,es_sc_add1,es_sc_exp
1952,"Well, you answer me dis: Didn’t you tote out de line in de canoe fer to make fas’ to de tow-head?”","Alright, then answer this for me: did you jump into the boat earlier to tie the raft to the mouth of the creek?",6.664,2.429,"Okay, answer this: You took the rope and paddled away with the canoe, tied the canoe to a shallow spot, right?”",7.623,3.925,"Well, answer me this: didn't you take the end of the canoe to tie it to the sandbar?",9.561,5.339
1953,"“No, I didn’t.","- No, not at all.",19.206,7.81,“There is no such thing.,19.305,8.117,—No.,15.778,11.157
1954,What tow-head?,Which raft head?,31.947,15.974,What shallowness?,57.735,34.668,What sandbar?,57.735,34.668
1955,I hain’t see no tow-head.”,I don't see any gap at all.,18.278,7.268,I didn't see any shallowness.”,27.161,15.62,I haven't seen any sandbar.,19.433,8.171
1956,“You hain’t seen no tow-head?,- Can't you see any gap?,16.15,6.567,"“So, you didn't hit any shallows?",13.888,5.522,—Haven't you seen any sandbars?,22.957,9.652
1957,"Looky here, didn’t de line pull loose en de raf’ go a-hummin’ down de river, en leave you en de canoe behine in de fog?”","Here, is it like the raft's rope broke and drifted down the river, leaving you alone with the boat in the fog?",8.613,4.92,"Look at the ox, when the rope snapped, it went down the river, and didn't you get stuck in the fog with the canoe?”",8.288,4.576,"Look, didn't the raft's cable come loose and go buzzing down the river, leaving you in the canoe behind, in the fog?",8.462,4.688
1958,“What fog?”,- Which fog? - There's no more fog.,15.353,8.392,"“Is it us, really?” “Here is the fog.",13.951,7.496,"—What fog? —Well, the fog!",19.641,11.045
1959,"“Why, de fog!—de fog dat’s been aroun’ all night.","The fog covered the whole night, didn't it?",10.584,4.091,The fog that didn't lift all night.,16.454,11.824,The fog we've had all night.,15.169,11.148
1960,"En didn’t you whoop, en didn’t I whoop, tell we got mix’ up in de islands en one un us got los’ en t’other one was jis’ as good as los’, ’kase he didn’ know whah he wuz?","Didn't you call out and I answered? Then we got lost all over this island and no one knew where anyone was, right?",4.283,2.208,"You called out to me, I called out to you, in the end, we got lost between the sandy shore and the islands, and we lost each other, neither of us knew where the other was, so we were lost.",4.683,2.381,"And weren't you shouting and I was too, until we stumbled upon one of the islands and one of us got lost and the other as if he were lost, because he didn't know where he was?",5.765,2.939
1961,En didn’t I bust up agin a lot er dem islands en have a turrible time en mos’ git drownded?,"Then I got stuck in a dense storm, struggling and almost drowned!",5.455,2.048,"Then I crossed the islands again, had a very difficult time, and almost drowned.",6.887,2.556,And wasn't I looking through a bunch of those islands and had a terrible time and almost drowned?,7.727,2.852
1962,"Now ain’ dat so, boss—ain’t it so?",Isn't that right? Or is it not?,14.491,5.67,"Isn't that right, boss… ha, isn't that right?",11.641,4.457,"Tell me it's not true, boss, isn't it?",12.883,4.932
1963,You answer me dat.”,Answer me,13.534,13.534,Tell me!”,23.043,11.522,Answer me that.,30.327,21.444
1964,"“Well, this is too many for me, Jim.","- Oh, then I give up, Jim.",21.742,15.187,"“Alright, but they all came more than once, Jim.",19.729,13.546,"—Well, this is too much for me, Jim.",63.114,58.773
1965,"I hain’t seen no fog, nor no islands, nor no troubles, nor nothing.","I don't see anything at all. Fog, then the island, then all sorts of things, I don't see anything at all.",7.375,3.802,"I didn't see any fog, I didn't see the islands, and we weren't in any trouble.",11.298,6.337,"I haven't seen any fog, nor any island, nor had any problem, nor anything.",18.354,12.846
1966,"I been setting here talking with you all night till you went to sleep about ten minutes ago, and I reckon I done the same.","I've been sitting here talking to you all night until you went to bed ten minutes ago, and I think I also fell asleep.",32.436,29.242,"We sat here and chatted all night, and you fell asleep ten minutes ago, I think I did the same.",20.679,16.207,I've been sitting talking with you all night until you fell asleep about ten minutes ago and I think I did too.,28.516,25.494
1967,"You couldn’t a got drunk in that time, so of course you’ve been dreaming.”","You probably drank alcohol, so you slept so deeply.",9.542,5.166,"Since you couldn't get drunk in such a short time, I have no doubt you were dreaming.”",16.015,11.154,"In that time you couldn't have gotten drunk, so what happened is that you were dreaming.",17.876,12.512
1968,"“Dad fetch it, how is I gwyne to dream all dat in ten minutes?”","- Nonsense, how could I have dreamed all those things in just ten minutes?",17.45,12.094,“That can't be? How did I see that much of a dream in ten minutes?”,27.166,22.612,"—Damn it, how am I going to dream all that in ten minutes?",33.508,27.252
1969,"“Well, hang it all, you did dream it, because there didn’t any of it happen.”","- Stop talking. It's true that you were dreaming, because nothing happened at all.",9.185,4.821,"“It doesn't matter, you saw it in your dream, because none of these things happened.”",12.747,7.363,"—Well, we're in trouble, but you did dream it, because none of that happened.",30.568,26.903
1970,"“But, Huck, it’s all jis’ as plain to me as—”","- But clearly I saw all of that, Huck",13.911,7.604,"""But Huck, it's all so muddled in my head...""""",10.278,5.413,"—But, Huck, I see it as clearly as...",18.111,12.356
1971,“It don’t make no difference how plain it is; there ain’t nothing in it.,"- Clear or not clear, I don't know, but there is nothing at all.",8.714,3.234,"“But what difference does it make if it's clear, it has nothing to do with reality.",9.084,3.361,—It doesn't matter that you see it clearly; that's not what happened.,8.628,3.24
1972,"I know, because I’ve been here all the time.”","I know it is true, because I have been here the whole time since then.",15.094,8.767,"I'm sure of it, because I've always been here.”",19.729,11.731,I know because I've been here the whole time.,21.14,12.788
1973,"Jim didn’t say nothing for about five minutes, but set there studying over it.","Jim was silent for five minutes, saying nothing, just sitting there thinking.",17.31,11.695,"Jim didn't say anything for five minutes, he was trying to put the pieces together in his mind.",13.237,8.808,"Jim didn't say anything for about five minutes, but just sat there thinking about it.",38.601,34.315
1974,Then he says:,Then he said:,50.0,35.355,"“So it seems I supposedly died, Huck,” he said finally.",7.562,2.84,"Then he goes and says: —Well, then, I reckon I dreamed it, Huck; but hang me if it wasn't the most real dream I've ever seen in my life.",5.436,2.987
