en,es,tr,vi
"But, it beckoned him back in his sleep, and showed itself in shining forms. Free and happy, back in the old house in Soho (though it had nothing in it like the real house), unaccountably released and light of heart, he was with Lucie again, and she told him it was all a dream, and he had never gone away. A pause of forgetfulness, and then he had even suffered, and had come back to her, dead and at peace, and yet there was no difference in him. Another pause of oblivion, and he awoke in the sombre morning, unconscious where he was or what had happened, until it flashed upon his mind, “this is the day of my death!”","Resurgió, sin embargo, éste durante su sueño, y resurgió brillante, encantador. Encontróse de nuevo en el tranquilo rinconcito de Soho, libre, feliz, contento, en compañía de su Lucía, la cual le aseguraba que todo había sido un sueño, una pesadilla, que nunca habían abandonado a Inglaterra, que nunca se había separado de ella. A este sueño siguió una pausa de olvido completo, después de la cual se imaginó que vivía con su mujer, pero muerto, decapitado. Sobrevino otra pausa de olvido, y despertó al fin por la mañana, sin darse cuenta del sitio en que se encontraba sin acordarse de lo ocurrido la víspera, hasta que brotaron en su mente con caracteres de fuego estas palabras: «Hoy es el día de tu muerte.»","Gelgelelim dünya uykusunda geri çağırdı onu ve kendini pırıl pırıl gösterdi ona. Özgür ve mutlu, yeniden Soho'daki eski evde (gerçi içindeki hiçbir şey gerçeğine uymuyordu), inanılmaz bir gönül rahatlığı ve ferahlık içinde, Lucie ile birlikteydi tekrar ve karısı ona hepsinin bir rüya olduğunu ve kendisinin hiçbir yere gitmediğini söylüyordu. Hiçbir şey hatırlamadığı bir uyku arası ve sonra çektiği acıları gördü ve yeniden karısının yanına döndü, ölmüş ama huzurluydu ve arada hiçbir fark yoktu. Derken hiçbir şey hatırlamadığı başka bir ara ve sonra kasvetli bir sabaha gözlerini açtı, nerede olduğunu ya da ne olduğunu anlayamadı bir an, ta ki zihninde o düşünce çakana kadar, ""Bugün benim idam günüm!","Nhưng cuộc sống lại vẫy gọi anh và hiện hình trong bao hình thức rạng ngời. Tự do và hạnh phúc, anh quay lại nhà xưa ở Soho (dù bên trong không có gì giống như ngôi nhà thật sự ấy), không hiểu sao thoát chết, lòng hân hoan anh lại ở bên Lucie, và nàng nói với anh tất cả những gian khổ trải qua chỉ là một giấc mộng, và anh chưa hề ra đi đâu cả. Một lúc quên bẵng đi, rồi anh lại thấy mình chịu án tử và trở về với nàng, chết bình yên, nhưng không có gì thay đổi ở anh. Một lúc lãng quên nữa, và anh thức dậy trong buổi sáng mịt mờ, không biết mình đang ở đâu hay chuyện gì đã xảy ra, cho đến khi sực tỉnh, “Hôm nay là ngày mình chết!”."
“‘If it had been otherwise;’” Carton’s hand was again watchfully and softly stealing down; “‘I never should have used the longer opportunity. If it had been otherwise;’” the hand was at the prisoner’s face; “‘I should but have had so much the more to answer for. If it had been otherwise—’” Carton looked at the pen and saw it was trailing off into unintelligible signs.,"«De haber sido otro el curso de los sucesos—continuó dictando Carton, cuya mano derecha estaba debajo de la nariz del escribiente,—es natural que me hubiese faltado esta oportunidad; de haber sido otro el curso de los sucesos...» Fijó Carton sus ojos en la pluma, y vió que garrapateaba signos ininteligibles.","""Başka türlü olsaydı,"" derken Carton'ın eli tekrar usul usul, dikkatlice aşağı indi; ""o büyük fırsatı kullanmazdım. Eğer başka türlü olsaydı,"" ve el şimdi mahkûmun yüzünün önündeydi; ""Cevabını vermem gereken çok daha fazla soru olurdu. Eğer başka türlü olsaydı..."" Carton kaleme baktı ve yazının giderek anlaşılmaz işaretlere dönüştüğünü gördü.","− “Nếu không nhân dịp này,” - bàn tay Carton lại thận trọng và kín đáo hạ xuống, - “ta sẽ không bao giờ còn cơ hội nào nữa. Nếu không nhân dịp này,” - bàn tay Carton kề bên mặt người tù, - “bao khó khăn sẽ thêm chồng chất về sau. Nếu không nhân dịp này...” - Carton nhìn cây viết và thấy nét chữ đang ngoằn ngoèo không còn đọc được."
"“I am not afraid to die, Citizen Evrémonde, but I have done nothing. I am not unwilling to die, if the Republic which is to do so much good to us poor, will profit by my death; but I do not know how that can be, Citizen Evrémonde. Such a poor weak little creature!”","—No me da miedo morir, ciudadano Evrémonde, pero repito que nada he hecho. Hasta moriría con alegría si la República, que según dicen, ha de hacer felices a los pobres, obtuviera algún provecho de mi muerte; pero si he de decir lo que siento, no creo que mi muerte sirva para nada, Evrémonde. ¿Qué beneficios ha de reportar a la República la muerte de una criatura débil como yo?","""Ölümden korkmuyorum Yurttaş Evremonde, ama hiçbir şey yapmadım ben. Eğer ölümüm, bizim gibi fakir insanların yüzünü güldürecek olan Cumhuriyet'e bir fayda sağlayacaksa ölümden gocunmam elbet; ama bu nasıl olacak bilemiyorum hiç Yurttaş Evremonde. Ben zavallı bir küçük yaratığım sonuçta!","− Tôi không sợ chết, Công dân Evrémonde, nhưng tôi không làm gì cả. Tôi sẵn sàng chết nếu như có ích cho nền Cộng hòa vốn đã làm được nhiều việc tốt cho dân nghèo; nhưng tôi không hiểu sao lại ra cơ sự này, Công dân Evrémonde."
"“Is that all? It is not a great deal, that! Many are under the displeasure of the Republic, and must look out at the little window. Jarvis Lorry. Banker. English. Which is he?”","—¿Por tan poca cosa se desmaya? Muchos son los que incurren en el desagrado de la República, y mal de muchos... Mauricio Lorry, banquero, inglés... ¿Quién es el banquero?","""Bu mu sebep? O kadar önemli bir şey değil ki bu! Cumhuriyet'in öfkesine maruz kalmış ve o minicik giyotin penceresinden bakmak zorunda kalan pek çok kişi var. Jarvis Lorry. Bankacı. İngiliz. Bu kim?","− Chỉ vì thế sao? Chuyện chẳng có gì ầm ĩ! Nhiều người là kẻ không được cảm tình của nước Cộng hòa, và phải thò đầu vào máy chém. Jarvis Lorry. Nhân viên ngân hàng."
"“It is a great pity,” croaked Jacques Three, dubiously shaking his head, with his cruel fingers at his hungry mouth; “it is not quite like a good citizen; it is a thing to regret.”","—¡Es una desgracia!—exclamó Santiago Tercero, moviendo con expresión enigmática la cabeza. —Esas debilidades desdicen de un buen ciudadano... ¡Qué lástima!","Jacques Üç, ""Çok yazık,"" diye boğuk bir sesle bağırdı ve zalim parmakları aç ağzında, şüpheci bir tavırla başını salladı; ""iyi bir yurttaşa yakışmıyor bu hiç; çok fena.","− Thật đáng thương hại, - Jacques Ba vừa nói ồm ồm vừa lắc đầu vẻ nghi ngờ, những ngón tay tàn bạo chờn vờn trên cái miệng đói khát. Thế thì không hẳn là Công dân tốt; thật đáng tiếc."
"“Take you my knitting,” said Madame Defarge, placing it in her lieutenant’s hands, “and have it ready for me in my usual seat. Keep me my usual chair. Go you there, straight, for there will probably be a greater concourse than usual, to-day.”","—Toma mi calceta—repuso la señora Defarge, depositándola en manos de La Venganza,—y ténmela preparada en mi asiento de costumbre. Vete allí en derechura, no pierdas tiempo, pues es casi seguro que hoy haya más concurrencia que de ordinario.","Madam Defarge, ""Örgümü al,"" deyip bunu yardımcısının ellerine bıraktı, ""ve her zaman oturduğum yere koy. Her zamanki sandalyemi tut bana. Doğruca oraya git şimdi, her zamankinden büyük bir kalabalık olabilir bugün.","− Chị mang theo đồ đan của tôi, - mụ Defarge trao các thứ vào tay người phò tá, - và để sẵn đó cho tôi ở chỗ ngồi thường lệ. Giữ ghế cho tôi như cũ. Chị tới đó đi, đi ngay, vì hôm nay sẽ đông người xem hơn mọi khi."
"“Respectin’ a future spear o’ life, miss,” returned Mr. Cruncher, “I hope so. Respectin’ any present use o’ this here blessed old head o’ mine, I think not. Would you do me the favour, miss, to take notice o’ two promises and wows wot it is my wishes fur to record in this here crisis?”","—Con respecto a la vida futura, señorita, creo que sí—respondió Jeremías Lapa;—pero con respecto al uso presente de esta bendita cabeza que llevo sobre los hombros, me temo que no. ¿Quiere usted hacerse cargo, señorita, de dos promesas o votos que es mi deseo hacer, como recuerdo perpetuo de la crisis en que nos encontramos?","""Valla hanımefendi, böyle bir şey gelecekte olabilir,"" dedi mr Cruncher, ""ama şu anda, şu yaşlı halimle hiçbir şey düşünemiyorum. Bu sıkıntılı dönemde verdiğim iki sözü ve ettiğim yeminleri duymak ister misiniz hanımefendi?","Về tương nai thì có cả đời mà suy tính, - Cruncher đáp, - tôi mong nà thế. Còn bây giờ thì cái đầu này tôi chắc nà không nghĩ ra được cái gì. Bà chị có vui nòng nghe hai nời hứa và cũng nà nời thề tôi muốn được ghi nhận ngay núc khủng hoảng này không? −"
"The having originated a precaution which was already in course of execution, was a great relief to Miss Pross. The necessity of composing her appearance so that it should attract no special notice in the streets, was another relief. She looked at her watch, and it was twenty minutes past two. She had no time to lose, but must get ready at once.",No contribuyó poco a tranquilizar a la señorita Pross ver en camino de ejecución las medidas de precaución adoptadas. También halló consuelo en la necesidad de componer su aspecto exterior a fin de no llamar en las calles una atención que podía ser peligrosa. Consultó el reloj y vió que eran las dos y veinte. No podía perder tiempo.,"Böyle bir önlem almış olmaları ve bunu hemen uygulamaları Miss Pross'un içini çok rahatlatmıştı. Sokaklarda tanınmamak için görünüşünü değiştirmek ise başka bir rahatlama sebebiydi. Saatine baktı, ikiyi yirmi geçiyordu. Kaybedecek vakit yoktu, hemen hazırlanması gerekiyordu.","Chị Pross rất an lòng sau khi nghĩ ra biện pháp đề phòng đang được thi hành. Thêm một chuyện an lòng nữa là chị có thời gian cần thiết mà chỉnh đốn bề ngoài để không gây chú ý khi ra đường. Chị nhìn đồng hồ. Hai giờ hai mươi phút. Không được phí thời gian nữa, chị phải sẵn sàng ngay."
"“I am a Briton,” said Miss Pross, “I am desperate. I don’t care an English Twopence for myself. I know that the longer I keep you here, the greater hope there is for my Ladybird. I’ll not leave a handful of that dark hair upon your head, if you lay a finger on me!”","—Soy bretona y estoy furiosa—dijo la señorita Pross. —Mi vida me importa un rábano. Sé que cuanto más tiempo te detenga, más aseguro la salvación de mi señorita... Como te acerques, yo te aseguro que no te dejo un pelo en esa cabeza.","""Britanyalıyım ben,"" dedi Miss Pross. ""Her şeyi göze alabilirim. Canımın kıymeti yoktur. Seni burada ne kadar uzun tutsam, yavru kuşum için o kadar iyi olur. Eğer bana elini sürecek olursan, o kara kafanda tek tel saç bırakmam haberin olsun.","Chị Pross nói: − Ta là dân Anh quốc đây, - chị Pross nói. - Ta chịu hết nổi rồi. Mạng ta chẳng đáng một xu, có mất cũng chẳng sá gì. Nhưng chừng nào ta còn giữ chân mi ở đây thì chừng đó cô chủ cưng của ta vẫn còn thêm hy vọng."
"“As long as you don’t know whether they are in that room or not, you are uncertain what to do,” said Miss Pross to herself; “and you shall not know that, if I can prevent your knowing it; and know that, or not know that, you shall not leave here while I can hold you.”","—Mientras no averigües si están o no en esta habitación, no sabrás qué partido tomar—se dijo a sí misma la señorita Pross;—y yo te aseguro que no has de averigüarlo si en mi mano está impedirlo. Otra cosa; de aquí no has de salir mientras me queden manos con que sujetarte.","Miss Pross da, ""O odada olup olmadıklarını bilmediğin sürece ne yapacağını bilmeyeceksin,"" dedi kendi kendine, ""ve eğer ben sana fırsat vermezsem bunu öğrenemeyeceksin; dahası bunu öğrensen de öğrenemesen de buradan dışarı çıkartmayacağım seni.","− Chừng nào mi còn chưa biết họ có trong phòng đó hay không thì mi còn chưa biết phải làm sao, - chị Pross cũng nói với chính mình. Mà mi đâu có biết là ta sẽ không cho mi biết; mà mi có biết hay không thì ta cũng ngăn cản không cho mi ra khỏi đây."
"In the first fright and horror of her situation, Miss Pross passed the body as far from it as she could, and ran down the stairs to call for fruitless help. Happily, she bethought herself of the consequences of what she did, in time to check herself and go back. It was dreadful to go in at the door again; but, she did go in, and even went near it, to get the bonnet and other things that she must wear. These she put on, out on the staircase, first shutting and locking the door and taking away the key. She then sat down on the stairs a few moments to breathe and to cry, and then got up and hurried away.","Lo terrible de la situación en que se veía, hizo que la señorita Pross, en el primer momento, intentara huir del cadáver y bajara corriendo la escalera con ánimo de pedir socorros innecesarios y tardíos; pero afortunadamente hízose cargo de las consecuencias a tiempo para detenerse y volver sobre sus pasos. Horrible era pasar sobre el cadáver, tendido a través de la puerta; pero pasó para recoger el sombrero y otros objetos que debía llevarse. Los sacó al descansillo de la escalera, cerró la puerta con llave, se sentó con objeto de dar salida por los ojos al espanto que la ahogaba, y ya más tranquila, se levantó y se fué.","Yaşadığı ilk korku ve dehşetin ardından Miss Pross cansız bedenin yanından uzaklaşabildiği kadar uzaklaşıp merdivenlerden aşağı inerek boş yere yardım çağırmaya gitti. Neyse ki sonra yaptıklarının sonuçlarını düşünüp kendine geldi ve geri döndü. Yeniden o kapıdan içeri girmek korkunç bir şeydi ama girdi, hatta başlığını ve diğer eşyalarını almak için onun yanına kadar gitti. Merdivenlerin orada bunları giydi ve kapıyı kapayıp kilitleyerek anahtarı aldı. Ardından, biraz soluklanmak ve ağlamak için basamaklarda oturduktan sonra kalkıp alelacele gitti.","Lúc đầu, chị Pross kinh hồn táng đởm và đứng né thật xa xác chết, rồi chạy xuống cầu thang kêu cứu một cách vô ích. Mừng sao, chị nhớ ra tầm quan trọng của kết cục này, kịp thời trấn tĩnh và chạy lên trở lại. Nén sợ hãi, chị vào trong nhà, thậm chí tới gần xác chết để lấy chiếc mũ bonnet cùng các trang phục cần thiết. Mang mặc thật nhanh, ào ra ngoài, đóng kín cửa nẻo, khóa chặt và mang chìa khóa theo. Sau đó chị ngồi một chút trên cầu thang để thở và khóc rồi đứng dậy gấp gáp ra đi."
"The supposed Evrémonde descends, and the seamstress is lifted out next after him. He has not relinquished her patient hand in getting out, but still holds it as he promised. He gently places her with her back to the crashing engine that constantly whirrs up and falls, and she looks into his face and thanks him.","Sube al tablado fatal el supuesto Evrémonde, dando la mano a la desventurada niña, según la había ofrecido, a la que coloca de espaldas a la terrible cuchilla, que sube y baja sin interrupción.","Sözde Evremonde aşağı iner, peşinden de terzi kız. Söz verdiği gibi kızın elini hiç bırakmamış, sabırlı elini aşağı inerken bile çekmemiştir. Kızın sırtını nazikçe, durmadan işleyen kesici mekanizmaya dayar ve o da yüzüne bakıp teşekkür eder Evremonde'a.","Phập! - Và đám đàn bà đan len không hề ngừng tay đan một phút, lại đếm: Hai! Kẻ được cho là Evrémonde xuống xe và cô thợ may được đỡ xuống tiếp theo. Anh không buông mà vẫn giữ bàn tay nhẫn nhục của cô gái kia như đã hứa. Anh nhẹ nhàng kéo cô quay lưng lại với cỗ máy đang không ngừng rút lên phập xuống ầm ầm gần đó, và cô nhìn anh cảm kích."
